"PASSENGERS","DISTANCE","AIR_TIME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_NM","AIRCRAFT_TYPE","MONTH","DISTANCE_GROUP",
0.00,1413.00,195.00,10194,"AFW","Dallas/Fort Worth, TX","TX","Texas",14893,"SMF","Sacramento, CA","CA","California","626",3,3,
0.00,1318.00,4582.00,10194,"AFW","Dallas/Fort Worth, TX","TX","Texas",10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania","626",3,3,
0.00,1644.00,6927.00,10194,"AFW","Dallas/Fort Worth, TX","TX","Texas",14747,"SEA","Seattle, WA","WA","Washington","626",3,4,
0.00,851.00,521.00,10194,"AFW","Dallas/Fort Worth, TX","TX","Texas",14107,"PHX","Phoenix, AZ","AZ","Arizona","626",3,2,
0.00,1447.00,4052.00,10194,"AFW","Dallas/Fort Worth, TX","TX","Texas",14771,"SFO","San Francisco, CA","CA","California","626",3,3,
0.00,1402.00,499.00,10194,"AFW","Dallas/Fort Worth, TX","TX","Texas",12478,"JFK","New York, NY","NY","New York","626",3,3,
0.00,2436.00,6804.00,10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania",14893,"SMF","Sacramento, CA","CA","California","626",3,5,
0.00,962.00,128.00,10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania",15304,"TPA","Tampa, FL","FL","Florida","626",3,2,
0.00,2344.00,6759.00,10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania",14747,"SEA","Seattle, WA","WA","Washington","626",3,5,
0.00,717.00,3630.00,10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania",14512,"RFD","Rockford, IL","IL","Illinois","626",3,2,
0.00,2066.00,3167.00,10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania",14107,"PHX","Phoenix, AZ","AZ","Arizona","626",3,5,
0.00,1318.00,828.00,10135,"ABE","Allentown/Bethlehem/Easton, PA","PA","Pennsylvania",10194,"AFW","Dallas/Fort Worth, TX","TX","Texas","626",3,3,
0.00,589.00,304.00,12478,"JFK","New York, NY","NY","New York",11193,"CVG","Cincinnati, OH","KY","Kentucky","626",3,2,
0.00,2521.00,7062.00,12478,"JFK","New York, NY","NY","New York",14893,"SMF","Sacramento, CA","CA","California","626",3,6,
0.00,229.00,44.00,11433,"DTW","Detroit, MI","MI","Michigan",11193,"CVG","Cincinnati, OH","KY","Kentucky","622",3,1,
0.00,229.00,87.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",11433,"DTW","Detroit, MI","MI","Michigan","622",3,1,
0.00,1319.00,209.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",11540,"ELP","El Paso, TX","TX","Texas","622",3,3,
0.00,596.00,2130.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",13487,"MSP","Minneapolis, MN","MN","Minnesota","622",3,2,
0.00,1319.00,141.00,11540,"ELP","El Paso, TX","TX","Texas",11193,"CVG","Cincinnati, OH","KY","Kentucky","622",3,3,
0.00,596.00,1632.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11193,"CVG","Cincinnati, OH","KY","Kentucky","622",3,2,
0.00,1965.00,223.00,14747,"SEA","Seattle, WA","WA","Washington",11193,"CVG","Cincinnati, OH","KY","Kentucky","622",3,4,
0.00,954.00,2945.00,14747,"SEA","Seattle, WA","WA","Washington",12892,"LAX","Los Angeles, CA","CA","California","622",3,2,
0.00,954.00,3202.00,12892,"LAX","Los Angeles, CA","CA","California",14747,"SEA","Seattle, WA","WA","Washington","622",3,2,
0.00,78.00,178.00,14081,"PGA","Page, AZ","AZ","Arizona",11869,"GCN","Grand Canyon, AZ","AZ","Arizona","485",3,1,
0.00,158.00,48.00,13796,"OAK","Oakland, CA","CA","California",15232,"TKF","Truckee, CA","CA","California","479",3,1,
0.00,29.00,18.00,14831,"SJC","San Jose, CA","CA","California",13796,"OAK","Oakland, CA","CA","California","479",3,1,
0.00,355.00,78.00,12954,"LGB","Long Beach, CA","CA","California",14107,"PHX","Phoenix, AZ","AZ","Arizona","458",3,1,
0.00,366.00,72.00,12127,"HHR","Hawthorne, CA","CA","California",14107,"PHX","Phoenix, AZ","AZ","Arizona","458",3,1,
0.00,82.00,18.00,11041,"CLD","Carlsbad, CA","CA","California",12127,"HHR","Hawthorne, CA","CA","California","449",3,1,
0.00,204.00,150.00,14709,"SCC","Deadhorse, AK","AK","Alaska",10754,"BRW","Barrow, AK","AK","Alaska","556",3,1,
0.00,399.00,1494.00,10551,"BET","Bethel, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,1,
0.00,405.00,300.00,10551,"BET","Bethel, AK","AK","Alaska",11487,"EDF","Anchorage, AK","AK","Alaska","556",3,1,
0.00,204.00,132.00,10754,"BRW","Barrow, AK","AK","Alaska",14709,"SCC","Deadhorse, AK","AK","Alaska","556",3,1,
0.00,725.00,246.00,10754,"BRW","Barrow, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,2,
0.00,183.00,246.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","556",3,1,
0.00,548.00,750.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,2,
0.00,539.00,1110.00,13873,"OME","Nome, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,2,
0.00,442.00,678.00,10299,"ANC","Anchorage, AK","AK","Alaska",12807,"KSM","St. Mary's, AK","AK","Alaska","556",3,1,
0.00,399.00,2304.00,10299,"ANC","Anchorage, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","556",3,1,
0.00,548.00,1644.00,10299,"ANC","Anchorage, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","556",3,2,
0.00,539.00,744.00,10299,"ANC","Anchorage, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","556",3,2,
0.00,0.00,0.00,12807,"KSM","St. Mary's, AK","AK","Alaska",12807,"KSM","St. Mary's, AK","AK","Alaska","556",3,1,
0.00,442.00,564.00,12807,"KSM","St. Mary's, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,1,
0.00,636.00,144.00,10033,"A20","Alpine, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,2,
0.00,288.00,54.00,10245,"AKN","King Salmon, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,1,
0.00,373.00,3342.00,11630,"FAI","Fairbanks, AK","AK","Alaska",14709,"SCC","Deadhorse, AK","AK","Alaska","556",3,1,
0.00,0.00,0.00,11630,"FAI","Fairbanks, AK","AK","Alaska",11630,"FAI","Fairbanks, AK","AK","Alaska","556",3,1,
0.00,59.00,18.00,14709,"SCC","Deadhorse, AK","AK","Alaska",10033,"A20","Alpine, AK","AK","Alaska","556",3,1,
0.00,373.00,3150.00,14709,"SCC","Deadhorse, AK","AK","Alaska",11630,"FAI","Fairbanks, AK","AK","Alaska","556",3,1,
0.00,626.00,108.00,14709,"SCC","Deadhorse, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,2,
0.00,346.00,66.00,14125,"PIZ","Point Lay, AK","AK","Alaska",14709,"SCC","Deadhorse, AK","AK","Alaska","556",3,1,
0.00,386.00,150.00,14485,"RDB","Red Dog, AK","AK","Alaska",14709,"SCC","Deadhorse, AK","AK","Alaska","556",3,1,
0.00,608.00,750.00,14485,"RDB","Red Dog, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,2,
0.00,288.00,66.00,10299,"ANC","Anchorage, AK","AK","Alaska",10245,"AKN","King Salmon, AK","AK","Alaska","556",3,1,
0.00,626.00,234.00,10299,"ANC","Anchorage, AK","AK","Alaska",14709,"SCC","Deadhorse, AK","AK","Alaska","556",3,2,
0.00,187.00,48.00,10299,"ANC","Anchorage, AK","AK","Alaska",15063,"SVW","Sparrevohn, AK","AK","Alaska","556",3,1,
0.00,329.00,150.00,10299,"ANC","Anchorage, AK","AK","Alaska",11844,"GAL","Galena, AK","AK","Alaska","556",3,1,
0.00,277.00,132.00,10299,"ANC","Anchorage, AK","AK","Alaska",11813,"FVQ","Donlin Creek Mine, AK","AK","Alaska","556",3,1,
0.00,698.00,168.00,10299,"ANC","Anchorage, AK","AK","Alaska",14125,"PIZ","Point Lay, AK","AK","Alaska","556",3,2,
0.00,608.00,1152.00,10299,"ANC","Anchorage, AK","AK","Alaska",14485,"RDB","Red Dog, AK","AK","Alaska","556",3,2,
0.00,187.00,42.00,15063,"SVW","Sparrevohn, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,1,
0.00,329.00,120.00,11844,"GAL","Galena, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,1,
0.00,277.00,108.00,11813,"FVQ","Donlin Creek Mine, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","556",3,1,
0.00,1876.00,306.00,10559,"BFI","Seattle, WA","WA","Washington",12266,"IAH","Houston, TX","TX","Texas","556",3,4,
0.00,0.00,0.00,11697,"FLL","Fort Lauderdale, FL","FL","Florida",11697,"FLL","Fort Lauderdale, FL","FL","Florida","556",3,1,
0.00,2409.00,302.00,13796,"OAK","Oakland, CA","CA","California",12173,"HNL","Honolulu, HI","HI","Hawaii","622",3,5,
0.00,2447.00,335.00,10821,"BWI","Baltimore, MD","MD","Maryland",13796,"OAK","Oakland, CA","CA","California","622",3,5,
0.00,4855.00,503.00,12173,"HNL","Honolulu, HI","HI","Hawaii",10821,"BWI","Baltimore, MD","MD","Maryland","622",3,10,
0.00,3801.00,3874.00,12173,"HNL","Honolulu, HI","HI","Hawaii",12016,"GUM","Guam, TT","TT","U.S. Pacific Trust Territories and Possessions","622",3,8,
0.00,2599.00,955.00,12173,"HNL","Honolulu, HI","HI","Hawaii",14222,"PPG","Pago Pago, TT","TT","U.S. Pacific Trust Territories and Possessions","622",3,6,
0.00,3801.00,1629.00,12016,"GUM","Guam, TT","TT","U.S. Pacific Trust Territories and Possessions",12173,"HNL","Honolulu, HI","HI","Hawaii","622",3,8,
0.00,2599.00,868.00,14222,"PPG","Pago Pago, TT","TT","U.S. Pacific Trust Territories and Possessions",12173,"HNL","Honolulu, HI","HI","Hawaii","622",3,6,
0.00,2846.00,2233.00,13930,"ORD","Chicago, IL","IL","Illinois",10299,"ANC","Anchorage, AK","AK","Alaska","820",3,6,
0.00,2846.00,4025.00,10299,"ANC","Anchorage, AK","AK","Alaska",13930,"ORD","Chicago, IL","IL","Illinois","820",3,6,
0.00,4004.00,1526.00,13303,"MIA","Miami, FL","FL","Florida",10299,"ANC","Anchorage, AK","AK","Alaska","820",3,9,
0.00,1089.00,149.00,13303,"MIA","Miami, FL","FL","Florida",12478,"JFK","New York, NY","NY","New York","820",3,3,
0.00,1197.00,283.00,13930,"ORD","Chicago, IL","IL","Illinois",13303,"MIA","Miami, FL","FL","Florida","820",3,3,
0.00,3386.00,749.00,10299,"ANC","Anchorage, AK","AK","Alaska",12478,"JFK","New York, NY","NY","New York","820",3,7,
0.00,3386.00,841.00,12478,"JFK","New York, NY","NY","New York",10299,"ANC","Anchorage, AK","AK","Alaska","820",3,7,
0.00,153.00,32.00,11996,"GSP","Greer, SC","SC","South Carolina",10397,"ATL","Atlanta, GA","GA","Georgia","614",3,1,
0.00,45.00,25.00,12264,"IAD","Washington, DC","VA","Virginia",10821,"BWI","Baltimore, MD","MD","Maryland","614",3,1,
0.00,106.00,75.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",14805,"SHH","Shishmaref, AK","AK","Alaska","415",3,1,
0.00,67.00,26.00,15721,"WBB","Stebbins, AK","AK","Alaska",14856,"SKK","Shaktoolik, AK","AK","Alaska","415",3,1,
0.00,104.00,38.00,15721,"WBB","Stebbins, AK","AK","Alaska",12704,"KKA","Koyuk, AK","AK","Alaska","415",3,1,
0.00,62.00,21.00,15794,"WMO","White Mountain, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","194",3,1,
0.00,59.00,21.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",12268,"IAN","Kiana, AK","AK","Alaska","194",3,1,
0.00,57.00,24.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",11411,"DRG","Deering, AK","AK","Alaska","194",3,1,
0.00,122.00,44.00,13873,"OME","Nome, AK","AK","Alaska",14805,"SHH","Shishmaref, AK","AK","Alaska","194",3,1,
0.00,124.00,34.00,13873,"OME","Nome, AK","AK","Alaska",14895,"SMK","St. Michael, AK","AK","Alaska","194",3,1,
0.00,127.00,48.00,14856,"SKK","Shaktoolik, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","194",3,1,
0.00,150.00,155.00,14102,"PHO","Point Hope, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","412",3,1,
0.00,74.00,50.00,15785,"WLK","Selawik, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","412",3,1,
0.00,197.00,183.00,11845,"GAM","Gambell, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,163.00,244.00,15049,"SVA","Savoonga, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,122.00,194.00,14805,"SHH","Shishmaref, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,222.00,68.00,12268,"IAN","Kiana, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,161.00,71.00,10640,"BKC","Buckland, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,7.00,2.00,15245,"TLA","Teller, AK","AK","Alaska",12822,"KTS","Brevig Mission, AK","AK","Alaska","412",3,1,
0.00,57.00,20.00,15245,"TLA","Teller, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,62.00,26.00,15794,"WMO","White Mountain, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,64.00,39.00,12822,"KTS","Brevig Mission, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,177.00,54.00,15709,"WAA","Wales, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","412",3,1,
0.00,109.00,78.00,15709,"WAA","Wales, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,79.00,39.00,12844,"KVL","Kivalina, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","412",3,1,
0.00,150.00,140.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",14102,"PHO","Point Hope, AK","AK","Alaska","412",3,1,
0.00,74.00,41.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",15785,"WLK","Selawik, AK","AK","Alaska","412",3,1,
0.00,74.00,28.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",10640,"BKC","Buckland, AK","AK","Alaska","412",3,1,
0.00,59.00,16.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",12268,"IAN","Kiana, AK","AK","Alaska","412",3,1,
0.00,79.00,26.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",12844,"KVL","Kivalina, AK","AK","Alaska","412",3,1,
0.00,95.00,88.00,13873,"OME","Nome, AK","AK","Alaska",11535,"ELI","Elim, AK","AK","Alaska","412",3,1,
0.00,122.00,157.00,13873,"OME","Nome, AK","AK","Alaska",14805,"SHH","Shishmaref, AK","AK","Alaska","412",3,1,
0.00,197.00,214.00,13873,"OME","Nome, AK","AK","Alaska",11845,"GAM","Gambell, AK","AK","Alaska","412",3,1,
0.00,163.00,285.00,13873,"OME","Nome, AK","AK","Alaska",15049,"SVA","Savoonga, AK","AK","Alaska","412",3,1,
0.00,64.00,20.00,13873,"OME","Nome, AK","AK","Alaska",12822,"KTS","Brevig Mission, AK","AK","Alaska","412",3,1,
0.00,57.00,45.00,13873,"OME","Nome, AK","AK","Alaska",15245,"TLA","Teller, AK","AK","Alaska","412",3,1,
0.00,109.00,116.00,13873,"OME","Nome, AK","AK","Alaska",15709,"WAA","Wales, AK","AK","Alaska","412",3,1,
0.00,183.00,58.00,13873,"OME","Nome, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","412",3,1,
0.00,118.00,40.00,13873,"OME","Nome, AK","AK","Alaska",15721,"WBB","Stebbins, AK","AK","Alaska","412",3,1,
0.00,130.00,39.00,13873,"OME","Nome, AK","AK","Alaska",12704,"KKA","Koyuk, AK","AK","Alaska","412",3,1,
0.00,5.00,3.00,15721,"WBB","Stebbins, AK","AK","Alaska",14895,"SMK","St. Michael, AK","AK","Alaska","412",3,1,
0.00,124.00,41.00,14895,"SMK","St. Michael, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,39.00,15.00,12704,"KKA","Koyuk, AK","AK","Alaska",14856,"SKK","Shaktoolik, AK","AK","Alaska","412",3,1,
0.00,127.00,41.00,14856,"SKK","Shaktoolik, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,34.00,13.00,11535,"ELI","Elim, AK","AK","Alaska",15794,"WMO","White Mountain, AK","AK","Alaska","412",3,1,
0.00,95.00,68.00,11535,"ELI","Elim, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","412",3,1,
0.00,225.00,46.00,14805,"SHH","Shishmaref, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","406",3,1,
0.00,64.00,17.00,12822,"KTS","Brevig Mission, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","406",3,1,
0.00,150.00,39.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",14102,"PHO","Point Hope, AK","AK","Alaska","405",3,1,
0.00,43.00,13.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",13942,"ORV","Noorvik, AK","AK","Alaska","405",3,1,
0.00,130.00,34.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",10139,"ABL","Ambler, AK","AK","Alaska","405",3,1,
0.00,74.00,54.00,13942,"ORV","Noorvik, AK","AK","Alaska",15861,"WTK","Noatak, AK","AK","Alaska","415",3,1,
0.00,43.00,37.00,13942,"ORV","Noorvik, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","415",3,1,
0.00,111.00,45.00,14805,"SHH","Shishmaref, AK","AK","Alaska",12844,"KVL","Kivalina, AK","AK","Alaska","415",3,1,
0.00,81.00,27.00,11941,"GLV","Golovin, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
0.00,289.00,94.00,11550,"EMK","Emmonak, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","415",3,1,
0.00,123.00,91.00,11550,"EMK","Emmonak, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","415",3,1,
0.00,63.00,26.00,11550,"EMK","Emmonak, AK","AK","Alaska",12807,"KSM","St. Mary's, AK","AK","Alaska","415",3,1,
0.00,62.00,92.00,13873,"OME","Nome, AK","AK","Alaska",15794,"WMO","White Mountain, AK","AK","Alaska","415",3,1,
0.00,57.00,28.00,13873,"OME","Nome, AK","AK","Alaska",15245,"TLA","Teller, AK","AK","Alaska","415",3,1,
0.00,147.00,48.00,13873,"OME","Nome, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
0.00,118.00,41.00,13873,"OME","Nome, AK","AK","Alaska",12769,"KOT","Kotlik, AK","AK","Alaska","415",3,1,
0.00,129.00,41.00,13873,"OME","Nome, AK","AK","Alaska",10416,"AUK","Alakanuk, AK","AK","Alaska","415",3,1,
0.00,212.00,76.00,13873,"OME","Nome, AK","AK","Alaska",13369,"MLL","Marshall, AK","AK","Alaska","415",3,1,
0.00,145.00,159.00,15478,"UNK","Unalakleet, AK","AK","Alaska",13369,"MLL","Marshall, AK","AK","Alaska","415",3,1,
0.00,49.00,63.00,14895,"SMK","St. Michael, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
0.00,182.00,75.00,12807,"KSM","St. Mary's, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","415",3,1,
0.00,44.00,24.00,12807,"KSM","St. Mary's, AK","AK","Alaska",13369,"MLL","Marshall, AK","AK","Alaska","415",3,1,
0.00,63.00,22.00,10416,"AUK","Alakanuk, AK","AK","Alaska",12807,"KSM","St. Mary's, AK","AK","Alaska","415",3,1,
0.00,36.00,32.00,14856,"SKK","Shaktoolik, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
0.00,139.00,53.00,15085,"SXP","Sheldon Point, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","415",3,1,
0.00,102.00,34.00,15085,"SXP","Sheldon Point, AK","AK","Alaska",13369,"MLL","Marshall, AK","AK","Alaska","415",3,1,
0.00,212.00,91.00,13369,"MLL","Marshall, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","415",3,1,
0.00,44.00,17.00,13369,"MLL","Marshall, AK","AK","Alaska",12807,"KSM","St. Mary's, AK","AK","Alaska","415",3,1,
0.00,154.00,50.00,13434,"MOU","Mountain Village, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
0.00,56.00,22.00,13434,"MOU","Mountain Village, AK","AK","Alaska",13369,"MLL","Marshall, AK","AK","Alaska","415",3,1,
0.00,34.00,33.00,11535,"ELI","Elim, AK","AK","Alaska",15794,"WMO","White Mountain, AK","AK","Alaska","415",3,1,
0.00,48.00,16.00,15861,"WTK","Noatak, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","194",3,1,
0.00,155.00,50.00,13806,"OBU","Kobuk, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","194",3,1,
0.00,36.00,22.00,15478,"UNK","Unalakleet, AK","AK","Alaska",14856,"SKK","Shaktoolik, AK","AK","Alaska","194",3,1,
0.00,198.00,73.00,14125,"PIZ","Point Lay, AK","AK","Alaska",13970,"OTZ","Kotzebue, AK","AK","Alaska","412",3,1,
0.00,198.00,51.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",14125,"PIZ","Point Lay, AK","AK","Alaska","412",3,1,
0.00,297.00,63.00,15049,"SVA","Savoonga, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","406",3,1,
0.00,148.00,31.00,14805,"SHH","Shishmaref, AK","AK","Alaska",11941,"GLV","Golovin, AK","AK","Alaska","406",3,1,
0.00,81.00,20.00,11941,"GLV","Golovin, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","406",3,1,
0.00,62.00,17.00,15794,"WMO","White Mountain, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","406",3,1,
0.00,92.00,21.00,15794,"WMO","White Mountain, AK","AK","Alaska",14895,"SMK","St. Michael, AK","AK","Alaska","406",3,1,
0.00,62.00,16.00,13873,"OME","Nome, AK","AK","Alaska",15794,"WMO","White Mountain, AK","AK","Alaska","406",3,1,
0.00,73.00,32.00,13873,"OME","Nome, AK","AK","Alaska",11941,"GLV","Golovin, AK","AK","Alaska","406",3,1,
0.00,123.00,26.00,13873,"OME","Nome, AK","AK","Alaska",11550,"EMK","Emmonak, AK","AK","Alaska","406",3,1,
0.00,118.00,27.00,13873,"OME","Nome, AK","AK","Alaska",15721,"WBB","Stebbins, AK","AK","Alaska","406",3,1,
0.00,147.00,39.00,15478,"UNK","Unalakleet, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","406",3,1,
0.00,677.00,154.00,10299,"ANC","Anchorage, AK","AK","Alaska",15049,"SVA","Savoonga, AK","AK","Alaska","406",3,2,
0.00,118.00,35.00,15721,"WBB","Stebbins, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","406",3,1,
0.00,212.00,61.00,13369,"MLL","Marshall, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","406",3,1,
0.00,102.00,26.00,13369,"MLL","Marshall, AK","AK","Alaska",11550,"EMK","Emmonak, AK","AK","Alaska","406",3,1,
0.00,268.00,68.00,14102,"PHO","Point Hope, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","405",3,1,
0.00,197.00,43.00,11845,"GAM","Gambell, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","405",3,1,
0.00,122.00,29.00,14805,"SHH","Shishmaref, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","405",3,1,
0.00,73.00,25.00,11941,"GLV","Golovin, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","405",3,1,
0.00,183.00,39.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","405",3,1,
0.00,197.00,46.00,13873,"OME","Nome, AK","AK","Alaska",11845,"GAM","Gambell, AK","AK","Alaska","405",3,1,
0.00,222.00,58.00,13873,"OME","Nome, AK","AK","Alaska",15861,"WTK","Noatak, AK","AK","Alaska","405",3,1,
0.00,81.00,21.00,15478,"UNK","Unalakleet, AK","AK","Alaska",11941,"GLV","Golovin, AK","AK","Alaska","405",3,1,
0.00,49.00,11.00,15478,"UNK","Unalakleet, AK","AK","Alaska",14895,"SMK","St. Michael, AK","AK","Alaska","405",3,1,
0.00,264.00,1902.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",13930,"ORD","Chicago, IL","IL","Illinois","625",3,1,
0.00,230.00,84.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",10693,"BNA","Nashville, TN","TN","Tennessee","625",3,1,
0.00,264.00,1602.00,13930,"ORD","Chicago, IL","IL","Illinois",11193,"CVG","Cincinnati, OH","KY","Kentucky","625",3,1,
0.00,1319.00,564.00,11540,"ELP","El Paso, TX","TX","Texas",11193,"CVG","Cincinnati, OH","KY","Kentucky","625",3,3,
0.00,551.00,310.00,11298,"DFW","Dallas/Fort Worth, TX","TX","Texas",11540,"ELP","El Paso, TX","TX","Texas","625",3,2,
